new_id	token	status
263810	Mua	PASS
263811	rnak	PASS
263812	tetlanquej	PASS
263813	noman	PASS
263814	ⲤⲈⲢ	PASS
263815	gõjanabio	PASS
263816	チャットレディ	PASS
263817	ᏅᏬᏗ	PASS
263818	ᑕᒪᐙᓂᒡ	PASS
263819	atqui	PASS
263820	サラ	PASS
263821	yuwau	PASS
263822	ⲠⲀⲢⲀⲠⲦⲰⲘⲀ	PASS
263823	wajaina	PASS
263824	yuejeo	PASS
263825	ⲒⲌⲒⲚ	PASS
263826	kapai	PASS
263827	ܩܪ	PASS
263828	ᑫᐱ	PASS
263829	daughters	PASS
263830	yiecoro	PASS
263831	ܐܤܘܪ	PASS
263832	oservé	PASS
263833	jeamin	PASS
263834	ᐁᒪᒋ	PASS
263835	tauka	PASS
263836	ܚܝܝܢ	PASS
263837	tũcuroju̶	PASS
263838	ñariarã	PASS
263839	tubiberiavi	PASS
263840	ᏎᎮ	PASS
263841	現れ	PASS
263842	사이	PASS
263843	ⲈⲠⲈⲦⲈⲚ	PASS
263844	having	PASS
263845	ⲤⲀⲂⲈ	PASS
263846	uwemrachmin	PASS
263847	umiktatua	PASS
263848	ܠܟܐܢܘ	PASS
263849	ᐳᐗᐞ	PASS
263850	ⲦⲀⲠ	PASS
263851	ᏥᏄᎵᏍᏔ	PASS
263852	ᎢᏣᏓᏅᏖ	PASS
263853	場で	PASS
263854	rũ̶cu̶bu̶oriavi	PASS
263855	ᎠᏍᏆ	PASS
263856	ᓇᒪᑕᐱᓂᒡ	PASS
263857	부장	PASS
263858	またその	PASS
263859	jtsemnëntscuana	PASS
263860	ϨⲀⲚϢ	PASS
263861	ᏃᏁᎴ	PASS
263862	umiru	PASS
263863	Mash	PASS
263864	ᐃᑾᒃ	PASS
263865	ⲈⲨⲀⲄⲄⲈⲖⲒⲞⲚ	PASS
263866	ⲘⲀⲢ	PASS
263867	ᎤᏄ	PASS
263868	ヘアアイロン	PASS
263869	Northampton	PASS
263870	보너스	PASS
263871	yiĩavariquẽna	PASS
263872	kakarmar	PASS
263873	ᑯᓈᓂᒃ	PASS
263874	aru̶	PASS
263875	jiikiar	PASS
263876	ᓂᑖᐎᑭᒡ	PASS
263877	jónts̈a	PASS
263878	numbered	PASS
263879	영원	PASS
263880	ᐁᑮᑕᔑ	PASS
263881	ܕܐܫܬ	PASS
263882	yitu̶oĩaña	PASS
263883	minuitjai	PASS
263884	ⲖⲞⲄ	PASS
263885	ketun	PASS
263886	yimasir	PASS
263887	ᎠᎾᎵᎮᎵ	PASS
263888	asama	PASS
263889	ᎤᏙᎯᏳ	PASS
263890	ܚܕܕܐ	PASS
263891	ⲀⲚⲦⲒ	PASS
263892	ᑲᔥᑭ	PASS
263893	ᏦᏥ	PASS
263894	ᐁᓵᑭᐃ	PASS
263895	ϬⲒⲞⲨⲒ	PASS
263896	tunc	PASS
263897	enócochinÿena	PASS
263898	ᔕᐌᓂᒥᓇᕽ	PASS
263899	ⲈⲠⲈⲔ	PASS
263900	ⲈⲚⲞⲨ	PASS
263901	ܤܪܐ	PASS
263902	tjash	PASS
263903	ܢܤܒܘ	PASS
263904	tichamnawaitj	PASS
263905	jë́ftsa	PASS
263906	Gajero	PASS
263907	하기를	PASS
263908	ᎧᎾ	PASS
263909	ⲰϪⲒ	PASS
263910	ᎢᏍᏙᏗ	PASS
263911	bagu̶	PASS
263912	andern	PASS
263913	ulari	PASS
263914	ᏚᏪ	PASS
263915	ᐅᑕᑳᓀᓯᒡ	PASS
263916	경찰	PASS
263917	pasee	PASS
263918	chanjá	PASS
263919	ᓂᓯᕽ	PASS
263920	하니라	PASS
263921	ܝܘܤ	PASS
263922	ⲈⲢⲪⲈⲒ	PASS
263923	ܟܠܝܠ	PASS
263924	dlich	PASS
263925	tsats̈e	PASS
263926	聖なる	PASS
263927	ܡܚܒܠ	PASS
263928	ᏚᎸᏫᏍᏓᏁᎲ	PASS
263929	ᏗᏍᎨᎢ	PASS
263930	ojqui	PASS
263931	ⲚⲤⲰⲚ	PASS
263932	nuikiartamu	PASS
263933	ᏄᎾᏛᏁᎸ	PASS
263934	aju̶re	PASS
263935	otire	PASS
263936	ᐊᔮᔭᕽ	PASS
263937	危険	PASS
263938	内閣	PASS
263939	wilderness	PASS
263940	inarta	PASS
263941	ᔭᑭᐸᓐ	PASS
263942	あなたがたが	PASS
263943	のである	PASS
263944	Xchihua	PASS
263945	nekaachmin	PASS
263946	군대	PASS
263947	お金が	PASS
263948	ᎵᎮᎵᏍᏗ	PASS
263949	ltijquej	PASS
263950	iru̶aro	PASS
263951	tʉka	PASS
263952	ܚܡܬܗ	PASS
263953	ᑕᒦᓈ	PASS
263954	ᏏᏗ	PASS
263955	ᎤᎧᎵ	PASS
263956	gãjoatii	PASS
263957	ᒥᓴᐌ	PASS
263958	ⲈϤⲤⲀϪⲒ	PASS
263959	variquẽnarã	PASS
263960	tijel	PASS
263961	ܕܙܪܥ	PASS
263962	tujinkar	PASS
263963	ɨneta	PASS
263964	賃金	PASS
263965	ajrume	PASS
263966	bajicati	PASS
263967	bosaba	PASS
263968	yigotise	PASS
263969	xcajsicamati	PASS
263970	ᐎᒥᓐᒡ	PASS
263971	tu̶sato	PASS
263972	melajcatlali	PASS
263973	ᎢᏍᏗᏍᎨᏍᏗ	PASS
263974	ᏅᏔ	PASS
263975	bajiva	PASS
263976	ᐅᑣ	PASS
263977	muuke	PASS
263978	Vãti	PASS
263979	tcmojts	PASS
263980	ܤܝ	PASS
263981	Isuta	PASS
263982	Amin	PASS
263983	ᓂᑫᓂ	PASS
263984	ᏨᏍᏙᏗ	PASS
263985	motacan	PASS
263986	oever	PASS
263987	ᎦᏙᎥᏒ	PASS
263988	intlajtlacol	PASS
263989	ocaruyuse	PASS
263990	tijcamsaj	PASS
263991	ᑭᒋᐅᑭᒫᐎ	PASS
263992	ܫܬܐܤܬ	PASS
263993	ᐅᑭᒋᓂᑭ	PASS
263994	sĩaeco	PASS
263995	ᎢᎠ	PASS
263996	ܫܡܝ	PASS
263997	ⲠⲢⲞⲪⲎⲦ	PASS
263998	Jesúju̶a	PASS
263999	ܫܥܬ	PASS
264000	sorʉ	PASS
264001	ᐅᑮᐃᓈᐙᓐ	PASS
264002	ܢܥ	PASS
264003	totlajtlacol	PASS
264004	ᓯᓅᓇᓐ᙮	PASS
264005	tijxut	PASS
264006	ܕܬܠܬ	PASS
264007	ᐁᒀ	PASS
264008	Uya	PASS
264009	vũ̶mu̶rũ̶gũ̶	PASS
264010	equic	PASS
264011	ᑎᐸᐊᒪᐎ	PASS
264012	awichoch	PASS
264013	ᎪᏩᏘᏍᎬ	PASS
264014	ᏓᏅᏙ	PASS
264015	ᐎᓂᓈᓐ	PASS
264016	ⲈⲢⲄⲀⲦⲎ	PASS
264017	yencui	PASS
264018	ᑮᒫᒌ	PASS
264019	ᐅᒌᒪᑲᒃ	PASS
264020	ᏓᏠᎯᏍᏛ	PASS
264021	ujatm	PASS
264022	abuatambacá	PASS
264023	Kuik	PASS
264024	impadan	PASS
264025	jimiarchik	PASS
264026	Barrabá	PASS
264027	ᐃᑳᑌᒃ	PASS
264028	ᎧᎵᏨᎯ	PASS
264029	trabajay	PASS
264030	ᏄᏩᎥ	PASS
264031	ᏙᎸᎯ	PASS
264032	xohuel	PASS
264033	ⲀⲄⲀⲐⲞ	PASS
264034	huijsoqui	PASS
264035	ᑕᒣᒃ᙮	PASS
264036	ᐅᔫᓯ	PASS
264037	ܡܫܡܫ	PASS
264038	yté	PASS
264039	Achto	PASS
264040	Xquita	PASS
264041	ܬܕܚܠ	PASS
264042	ᐊᐯᓂᒧ	PASS
264043	ᒋᑲᓇᓐ	PASS
264044	ᏂᎬᏩ	PASS
264045	jãne	PASS
264046	quimandaro	PASS
264047	呼ば	PASS
264048	ᑳᓃᑳᓂ	PASS
264049	ᏕᎫᎪ	PASS
264050	icopa	PASS
264051	ⲈⲢⲘⲈⲦⲀⲚⲞⲒⲚ	PASS
264052	ⲈⲢϢⲪⲎ	PASS
264053	bínÿnama	PASS
264054	tzintlan	PASS
264055	ᏑᎶᏨᎯ	PASS
264056	ⲈⲔⲔⲖⲎ	PASS
264057	ᏄᏜᏏᏛ	PASS
264058	ñimu̶	PASS
264059	ᑭᔐᐙᑎᓯ	PASS
264060	ᑫᑌᔭᐋᒥ	PASS
264061	jakatniun	PASS
264062	sumarmak	PASS
264063	su̶oñiar	PASS
264064	conetzitzihuan	PASS
264065	huisoqui	PASS
264066	jaquéda	PASS
264067	ndmë́nayeca	PASS
264068	quiahuac	PASS
264069	tsóyebuambnayëse	PASS
264070	íñnaca	PASS
264071	ܙܕܩܦ	PASS
264072	ܫܘܒܩܢܐ	PASS
264073	ܬܚܦܛ	PASS
264074	ᎦᎵᎷᎨᏍᏗ	PASS
264075	ᏓᏑᏯ	PASS
264076	ᏔᎷᎩᏍᎩ	PASS
264077	ᐅᑭᔐᒪᓂᑑᒥ	PASS
264078	Capernaúm	PASS
264079	Epafrodito	PASS
264080	Peleg	PASS
264081	Roboam	PASS
264082	aamtikramiayi	PASS
264083	achirmakar	PASS
264084	apwaak	PASS
264085	entakanoma	PASS
264086	ents̈angna	PASS
264087	huetzi	PASS
264088	ihuejcaconehuan	PASS
264089	itlaxtlahuil	PASS
264090	iyehualican	PASS
264091	jajusĩa	PASS
264092	jopásama	PASS
264093	jtsobátmanana	PASS
264094	jyolic	PASS
264095	mangkartin	PASS
264096	nayaimpisha	PASS
264097	nduámanënga	PASS
264098	niquijcuilohua	PASS
264099	noticiënguiñe	PASS
264100	ntsámanana	PASS
264101	oquineltocac	PASS
264102	oquitemacac	PASS
264103	otiquitaquej	PASS
264104	quiekuljaw	PASS
264105	statistische	PASS
264106	tatsurmeash	PASS
264107	techhueliltia	PASS
264108	tepinajti	PASS
264109	tlamachtijli	PASS
264110	tlaxocolilistli	PASS
264111	tobias̈ëng	PASS
264112	tsangkutramra	PASS
264113	tujintinawai	PASS
264114	ukuktaram	PASS
264115	umismawaitai	PASS
264116	vãnu̶	PASS
264117	xawetemajtak	PASS
264118	xcomatztiacan	PASS
264119	xoquiselijquej	PASS
264120	yejyejticaj	PASS
264121	yolyemanilistli	PASS
264122	yolyemanquej	PASS
264123	Éfeso	PASS
264124	ĩaĩañamana	PASS
264125	ϨⲒⲪⲞⲨⲈⲒ	PASS
264126	ܕܝܘܡܢܐ	PASS
264127	ܕܫܠܝܚ	PASS
264128	ܘܙܕܝܩ	PASS
264129	ܘܢܒܝܐ	PASS
264130	ܙܒܘܪ	PASS
264131	ܠܚܛܝܬܐ	PASS
264132	ܠܬܝܒܘܬܐ	PASS
264133	ܡܡܬܘ	PASS
264134	ܡܬܕܒܪ	PASS
264135	ᎠᏂᎦᏔᎿᎢ	PASS
264136	ᎠᏏᎾᏌᏂ	PASS
264137	ᎠᏤᎷᎩ	PASS
264138	ᎡᏉᎯᏳ	PASS
264139	ᎤᎬᏫᏳᏎᏍᏗ	PASS
264140	ᎤᏂᏃᏕᎾ	PASS
264141	ᎤᏌᎯᎸ	PASS
264142	ᎾᏂᏪᏍᎬᎩ	PASS
264143	ᏅᎦᏍᎪᎯ	PASS
264144	ᏔᎴᎲᎦ	PASS
264145	ᏕᎨᏥᏰᎸᏔᏅᎩ	PASS
264146	ᏗᏂᎦᏙᎵ	PASS
264147	ᏣᎦᏟᎶᏍᏔᏅᎯ	PASS
264148	ᏱᏂᎦᎵᏍᏓ	PASS
264149	ᐁᑮᐋᐸᒋᑑᒡ	PASS
264150	ᐃᓈᑯᓂᑫᐎᓂᕽ	PASS
264151	ᐅᑌᐃᕽ	PASS
264152	ᐅᒥᔅᑸᒻ	PASS
264153	ᐊᓄᑮᐋᑲᓇᓐ	PASS
264154	ᐲᒐᔭᐄ	PASS
264155	ᑫᐴᓂᓭᓯᓂᓂᒃ᙮	PASS
264156	ᑳᑮᐊᔓᑕᒫᑫᒡ	PASS
264157	ᓂᑮᓅᑕᐙ	PASS
264158	ᓃᒥᑕᓇ	PASS
264159	ᔔᒥᓇᐞ	PASS
264160	ẽñeroca	PASS
264161	ⲚⲤⲀⲐⲎⲚⲞⲨ	PASS
264162	ⲚⲦⲈⲠⲒⲈⲚⲈϨ	PASS
264163	ⲤⲀϦⲞⲨⲚ	PASS
264164	ⲂⲀⲂⲨⲖⲰⲚ	PASS
264165	ⲌⲀⲬⲀⲢⲒⲀⲤ	PASS
264166	ⲐⲈⲖⲎⲖ	PASS
264167	ⲖⲀⲔϨ	PASS
264168	ⲠⲒⲆⲢⲀⲔⲰⲚ	PASS
264169	ⲤⲀⲐⲈⲢⲒ	PASS
264170	ⲤⲦⲈⲨⲒⲚ	PASS
264171	ⲦⲀⲖϬⲞ	PASS
264172	ことごとく	PASS
264173	uijcak	PASS
264174	ܛܝܪܐ	PASS
264175	ᐱᓂᔅᑴ	PASS
264176	Magdala	PASS
264177	antinauka	PASS
264178	camello	PASS
264179	ekorʉka	PASS
264180	jtsinÿnana	PASS
264181	kacolic	PASS
264182	matariacũ̶ni	PASS
264183	muntsu	PASS
264184	nechtemactilis	PASS
264185	nekatsjai	PASS
264186	onejcuanij	PASS
264187	oquitlapoj	PASS
264188	pujaknaka	PASS
264189	quipatla	PASS
264190	tlamajhuisoltin	PASS
264191	tsets̈ana	PASS
264192	yumpung	PASS
264193	ܠܒܪܢܫܐ	PASS
264194	ᎠᏖᎵᏙ	PASS
264195	ᎾᎦᎥ	PASS
264196	ᏚᏓᏘᎾᎥ	PASS
264197	ᐃᔥᒀᑌᒻ	PASS
264198	ᒎᓇ	PASS
264199	ⲒⲞⲨⲆⲀⲤ	PASS
264200	짐승	PASS
264201	U̶jarã	PASS
264202	ܤܘܥܪܢ	PASS
264203	ܬܫܟܚ	PASS
264204	michimej	PASS
264205	ɨnekama	PASS
264206	ɨusenupa	PASS
264207	拡大	PASS
264208	tĩmabeti	PASS
264209	daquegu̶	PASS
264210	ܕܘܟܬ	PASS
264211	ᎡᎳᏂᎬ	PASS
264212	jtsiyenëse	PASS
264213	ᎤᏂᏁᎫᏥᏛ	PASS
264214	ᎤᏃᎯᏳᏒ	PASS
264215	nɨkayan	PASS
264216	retumb	PASS
264217	ⲔⲀⲔⲒⲀ	PASS
264218	chanjáts̈ataye	PASS
264219	ᎤᎬᏫᏳᎭ	PASS
264220	atentli	PASS
264221	ⲦⲰⲚⲔ	PASS
264222	jxak	PASS
264223	ᎤᏍᏚᎢᏒ	PASS
264224	ᐁᑮᔑᑲᒃ	PASS
264225	ᐐᓯᓃ	PASS
264226	tirũ̶mu̶ana	PASS
264227	tumaash	PASS
264228	borlá	PASS
264229	ϢⲰⲔ	PASS
264230	inangnamu	PASS
264231	ᐅᑮᓈᓯᑲᐙ	PASS
264232	quẽnaejacoa	PASS
264233	ܢܫܡܫ	PASS
264234	ܫܝܘܠ	PASS
264235	ᎸᏉᏛᎾ	PASS
264236	ⲪⲨⲤⲒⲤ	PASS
264237	ᎤᏬᏢᏅᎯ	PASS
264238	su̶oyuja	PASS
264239	iyanticaj	PASS
264240	ᎠᎾᏓᏅᏖᏍᎬ	PASS
264241	Morna	PASS
264242	ⲠⲈⲚⲤⲰⲦⲎⲢ	PASS
264243	apismiqui	PASS
264244	ᏭᎶᏒ	PASS
264245	ᒋᐃᔖᒡ	PASS
264246	yewaruma	PASS
264247	niapóstol	PASS
264248	sarman	PASS
264249	ܕܐܙܠ	PASS
264250	tákak	PASS
264251	ⲞⲆⲞ	PASS
264252	ܕܐܘܢܓܠܝܘܢ	PASS
264253	ᏗᏂᎰᎵ	PASS
264254	tlalolin	PASS
264255	ᏄᏠᎾᏍᏛᎾ	PASS
264256	ⲚϪⲈⲠⲈⲦ	PASS
264257	Natsana	PASS
264258	pujuarmia	PASS
264259	ᎥᎩᏅᏏᏛ	PASS
264260	s̈matjaleséncia	PASS
264261	ᏍᏕᎵᎭ	PASS
264262	jautsëtsayama	PASS
264263	ᎢᏧᏩᏁ	PASS
264264	wakerinayat	PASS
264265	ᐅᑕᓄᑮᐎᓂᐙᓐ	PASS
264266	ܡܥܡܕܢܐ	PASS
264267	kumningkia	PASS
264268	Kanaan	PASS
264269	generations	PASS
264270	irumrar	PASS
264271	ᐌᓅᑎᓯᐎᓐ	PASS
264272	ⲀⲤⲔⲞⲤ	PASS
264273	ᐊᓄᑲ	PASS
264274	ⲈϨⲢⲀϤ	PASS
264275	ᏫᏨᎷᏤᏗᏱ	PASS
264276	ᒪᔭᑭ	PASS
264277	ᏗᏧᎪ	PASS
264278	yitu̶oĩaboarãja	PASS
264279	tonjaninÿanÿé	PASS
264280	ᐋᑕᒻ	PASS
264281	ⲆⲒⲰ	PASS
264282	Bajibeaja	PASS
264283	ᐃᓉᐎᓐ	PASS
264284	ܙܝܥ	PASS
264285	xretemaj	PASS
264286	ᎨᎳᏍᏙᏗ	PASS
264287	ᏂᏪᏏ	PASS
264288	xiliw	PASS
264289	ϦⲈⲚⲠⲤⲀⲂⲂⲀⲦⲞⲚ	PASS
264290	cũmasiñumi	PASS
264291	ᏥᏲᏏ	PASS
264292	s̈mojtsamcá	PASS
264293	ᐊᐯᓂᒧᐎᓐ	PASS
264294	ܬܦܪܫ	PASS
264295	ᎢᏣᏠᎾᏍᏗ	PASS
264296	tunaarum	PASS
264297	ᏳᎪᏓᏁ	PASS
264298	vasãja	PASS
264299	onocuep	PASS
264300	chaitsemnama	PASS
264301	ⲚⲦⲈϮⲚⲞⲨ	PASS
264302	catiñaro	PASS
264303	ᎢᏥᎦᏙᎥᎯᏍᏗᏱ	PASS
264304	yigotimasioñuju	PASS
264305	ᎠᎾᎢᏒ	PASS
264306	ⲀⲢⲒⲞⲨⲒ	PASS
264307	ᐃᓍᓂᑎᓱᐙᒡ	PASS
264308	Ɨyenu	PASS
264309	ᏚᎪᏓ	PASS
264310	espadë́jaca	PASS
264311	ⲘⲠⲚⲀⲦⲒⲔⲞⲚ	PASS
264312	ⲦⲈϤϪⲒϪ	PASS
264313	ⲈⲪⲘⲀ	PASS
264314	ᐊᓄᑳᑕ	PASS
264315	ᎠᎪᏙᏗ	PASS
264316	tu̶oĩarejaibesa	PASS
264317	ᎢᏣᏛᎦᏅᎯ	PASS
264318	ⲚⲢⲈϤⲈⲢϨⲰⲂ	PASS
264319	ᏧᎳᏏᏕᏂ	PASS
264320	見ると	PASS
264321	cuerpënga	PASS
264322	Enós	PASS
264323	atjanay	PASS
264324	ipʉrataaike	PASS
264325	tlapech	PASS
264326	tijrayajtak	PASS
264327	ⲞⲨⲞⲨⲚⲞⲨ	PASS
264328	quixnescayotia	PASS
264329	ᏂᏚᏩᏁᎸ	PASS
264330	tonjanóbana	PASS
264331	ᏥᏂᎦᏪᎭ	PASS
264332	tojtsebos̈cá	PASS
264333	s̈mojtsiyena	PASS
264334	titijsaj	PASS
264335	ñarũgũru̶cu̶mi	PASS
264336	ocalaquej	PASS
264337	ᑭᑭᓄᐊᒫᑫᐎᓐ	PASS
264338	jingkiamu	PASS
264339	ᎤᎾᎵᏍᏕᎸᏙᏗ	PASS
264340	ܐܬܝܠܕ	PASS
264341	nohueyimatij	PASS
264342	ᎠᎩᏰᎸᎭ	PASS
264343	tlatiochiutli	PASS
264344	nintimratnuitji	PASS
264345	ᏲᏥ	PASS
264346	ᎤᏂᏣᏔ	PASS
264347	ᏧᏁᏥ	PASS
264348	akupkamuitjai	PASS
264349	ⲘⲠⲒⲐⲎⲢⲒⲞⲚ	PASS
264350	enojuabó	PASS
264351	icpia	PASS
264352	u̶joru̶cu̶ja	PASS
264353	nencalaquisquej	PASS
264354	ⲈⲤⲈϢⲰⲠⲒ	PASS
264355	ⲚⲦⲈⲤϢⲰⲠⲒ	PASS
264356	iwiarmam	PASS
264357	upiyapai	PASS
264358	ⲚⲦⲈⲠⲒⲈⲨⲀⲄⲄⲈⲖⲒⲞⲚ	PASS
264359	ϨⲰⲘ	PASS
264360	sanenca	PASS
264361	motsa	PASS
264362	jenóbos̈achna	PASS
264363	anangkawar	PASS
264364	ⲒⲠⲞⲚ	PASS
264365	chamnawaitrume	PASS
264366	ᎢᏥᏍᎦᏅᏨ	PASS
264367	ⲈⲦⲀⲚϬⲒ	PASS
264368	amëngbiama	PASS
264369	quimatzticaj	PASS
264370	yibeticõaña	PASS
264371	xcajsicamatican	PASS
264372	ᑲᔥᑮᑎᐱᑲᓂᓂᒃ	PASS
264373	baruji	PASS
264374	yisẽniĩacami	PASS
264375	ᑫᐃᔑᓈᑾᒃ	PASS
264376	ⲚⲀϨⲂ	PASS
264377	ᐊᔭᐄ	PASS
264378	ܢܫܠܡ	PASS
264379	ⲚⲦⲈⲚⲒⲈⲐⲚⲞⲤ	PASS
264380	ᐅᑮᐊᓂ	PASS
264381	ܡܕܒܚܐ	PASS
264382	anowinak	PASS
264383	tbemaná	PASS
264384	cualo	PASS
264385	jukitnuitai	PASS
264386	ܒܡܝܐ	PASS
264387	vayumi	PASS
264388	ᐃᔑᒋᑫᐎᓇᓐ	PASS
264389	ܘܫܬܝܢ	PASS
264390	ᏓᎬᏩ	PASS
264391	ܒܥܠܗ	PASS
264392	xcajcahua	PASS
264393	ᑳᐃᔑᓈᑯᓯᐙᒡ	PASS
264394	ᔔᓂᔮᐎ	PASS
264395	jiikman	PASS
264396	ⲈⲦⲈⲚϤⲚⲀ	PASS
264397	ᑳᑑᑕᒧᐙᒡ	PASS
264398	ᏁᏟᏴᏛ	PASS
264399	ܐܫܠܡ	PASS
264400	ᏗᎾᏓ	PASS
264401	ܛܘܤ	PASS
264402	ᏲᎯᏏ	PASS
264403	ᑳᐐᑕᒪᐎᓇᑰᒃ	PASS
264404	nurikʉ	PASS
264405	masirioru̶cu̶mi	PASS
264406	yimasimenaja	PASS
264407	borãja	PASS
264408	jmol	PASS
264409	ᐅᑮᐃᑰᐞ᙮	PASS
264410	emechmachtij	PASS
264411	ᎥᏍᎨᏍᏗ	PASS
264412	재화	PASS
264413	ܫܡܐ	PASS
264414	ܕܡܠܐܟܐ	PASS
264415	ᐅᑑᒋ	PASS
264416	iconetzin	PASS
264417	ᑳᒦᓂᓀᒃ	PASS
264418	gotiyiro	PASS
264419	ᓇᑴᑕᐙᓐ	PASS
264420	bajiami	PASS
264421	ⲚⲚⲒⲈⲔⲔⲖⲎⲤⲒⲀ	PASS
264422	ܕܥܒܪ	PASS
264423	ᑳᐹᑏᓄᐙᒡ	PASS
264424	yonochiu	PASS
264425	tawil	PASS
264426	Turina	PASS
264427	yojayana	PASS
264428	ohualeu	PASS
264429	ⲈⲦϢⲰⲚⲒ	PASS
264430	ᎢᏯᏍᏗ	PASS
264431	nohuicasquej	PASS
264432	ᏕᏤ	PASS
264433	jedibetiru̶aroja	PASS
264434	ⲈϤⲞⲨⲀⲂ	PASS
264435	ܒܫܘܒܚܐ	PASS
264436	ᑳᑮᐊᔮᒡ	PASS
264437	guji	PASS
264438	ᐅᔑᐲᐃᑲᓐ	PASS
264439	ⲰⲞⲨⲚⲒⲀⲦϤ	PASS
264440	ⲚⲤⲰⲔ	PASS
264441	ĩsiru̶cu̶mi	PASS
264442	babeti	PASS
264443	nʉnonka	PASS
264444	cu̶digu̶	PASS
264445	ᎠᏜ	PASS
264446	ܠܟܠܗ	PASS
264447	ܝܩܕ	PASS
264448	ᐅᑑᓇᔓᐌᐎᓂᓂ	PASS
264449	etserinawai	PASS
264450	tequipanohua	PASS
264451	turutiarat	PASS
264452	ᏩᎾ	PASS
264453	gotimasioato	PASS
264454	ⲚϮⲘⲈⲐⲘⲎⲒ	PASS
264455	jDiosak	PASS
264456	ᎤᏪᏅ	PASS
264457	quixtilis	PASS
264458	ukukcha	PASS
264459	ܕܫܡܥܝܢ	PASS
264460	ܡܠܝܢ	PASS
264461	ⲈⲦⲀⲨⲘ	PASS
264462	eparanka	PASS
264463	ñiacõari	PASS
264464	yibecu̶mi	PASS
264465	ᐁᐊᔮᔦᒃ	PASS
264466	iwɨto	PASS
264467	quicuasquej	PASS
264468	tu̶oĩamasimena	PASS
264469	tãmu̶oaja	PASS
264470	ᏗᎨᏒᎢ	PASS
264471	ᎨᎳᏍᏗ	PASS
264472	ⲚⲦⲈⲠⲀ	PASS
264473	yibetiru̶arãja	PASS
264474	mándayëngbents̈	PASS
264475	Taitábioye	PASS
264476	tojanë	PASS
264477	ᎢᏦᎯᏳᏒᎢ	PASS
264478	ᏂᎦᏪᏍᎬᎢ	PASS
264479	wichoch	PASS
264480	ndbomnëjémënga	PASS
264481	jtilmitak	PASS
264482	itek	PASS
264483	Paperan	PASS
264484	ܟܪܝܬ	PASS
264485	ᐊᓇᒥᐋᒡ	PASS
264486	ᏦᎦ	PASS
264487	sĩgũ̶rene	PASS
264488	Manaju̶	PASS
264489	ⲚⲞⲨⲢⲞ	PASS
264490	woj	PASS
264491	gotiru̶cu̶mi	PASS
264492	gotimasiocaju̶	PASS
264493	quitlalcahui	PASS
264494	sojeri	PASS
264495	ᐅᑮᐃᓈᐙᓐ᙮	PASS
264496	Apuringkia	PASS
264497	s̈monjama	PASS
264498	jtico	PASS
264499	ܕܡܠܐ	PASS
264500	ܢܩܒܠ	PASS
264501	ᓱᒡ᙮	PASS
264502	sanquen	PASS
264503	ⲒϤ	PASS
264504	bajicaju̶	PASS
264505	tichacuntak	PASS
264506	michin	PASS
264507	tichamnawaitai	PASS
264508	ticuxtaj	PASS
264509	ᑭᑭᓄᐃᑫᐙᒡ	PASS
264510	ᎠᎩᏏ	PASS
264511	ᎢᏤᎾ	PASS
264512	ᎠᏍ	PASS
264513	takurin	PASS
264514	ⲚⲞⲨϢⲎⲢⲒ	PASS
264515	cũmuaju̶	PASS
264516	ᎬᏗᎭ	PASS
264517	tlanemilia	PASS
264518	ϦⲈⲚⲞⲨⲰⲞⲨ	PASS
264519	ܚܠܐ	PASS
264520	yimasimenama	PASS
264521	ᑎᐱ	PASS
264522	ܝܪܚ	PASS
264523	cajcahua	PASS
264524	ⲚϨⲘⲞⲦ	PASS
264525	ܬܪܚܡ	PASS
264526	ܝܕ	PASS
264527	imahuan	PASS
264528	ᒫᒑᒡ᙮	PASS
264529	ⲈⲚⲞϨⲈⲘ	PASS
264530	ejajama	PASS
264531	ᎢᏦᎯᏳ	PASS
264532	oquiyec	PASS
264533	ᎤᎵᏂᎬᎬ	PASS
264534	ᎠᏍᎪᎯᏁ	PASS
264535	enduámana	PASS
264536	jDios	PASS
264537	jtsoyebuambná	PASS
264538	taunka	PASS
264539	Ikupʉ	PASS
264540	tanʉnse	PASS
264541	nawejai	PASS
264542	ɨyera	PASS
264543	jyaj	PASS
264544	takem	PASS
264545	luarënguents̈a	PASS
264546	ܩܝܤܐ	PASS
264547	に帰	PASS
264548	atjame	PASS
264549	ayatnak	PASS
264550	turarme	PASS
264551	ܦܠܚܝܢ	PASS
264552	ᓂᓯᒥᓐᒡ	PASS
264553	ⲀⲒϨ	PASS
264554	shjo	PASS
264555	quijlisquej	PASS
264556	chocon	PASS
264557	weariya	PASS
264558	ϨⲰⲞⲨⲦ	PASS
264559	tu̶anare	PASS
264560	chábenga	PASS
264561	jáchembo	PASS
264562	ܡܚܝܒ	PASS
264563	Rija	PASS
264564	mojábocana	PASS
264565	ܡܢܗܝܢ	PASS
264566	ᐅᑎᓯᓇᑰᒃ	PASS
264567	노동자들	PASS
264568	tsukam	PASS
264569	ⲂⲦⲈ	PASS
264570	rotibosagu̶	PASS
264571	ᐎᓐᒡ᙮	PASS
264572	ᐅᑎᑕᕽ	PASS
264573	tɨtʉu	PASS
264574	ᐅᓈᑯ	PASS
264575	cu̶diya	PASS
264576	ܦܪܚܬܐ	PASS
264577	ᐅᐌᓂ	PASS
264578	ܙܩܝܦܗ	PASS
264579	yimenama	PASS
264580	paseeka	PASS
