language_script	example_id	words	chars	base_tokens	target_tokens	delta_tokens	base_tokens_per_word	target_tokens_per_word	delta_tokens_per_word	base_single_char_tokens	target_single_char_tokens	base_byte_tokens	target_byte_tokens	target_new_tokens	target_base_tokens	base_unk_tokens	target_unk_tokens	text_preview	base_token_preview	target_token_preview
dzo_Tibt	293	8	175	23	40	17	2.875	5.0	2.125	5	4	0	0	37	3	0	0	གློག་རིག་ཚུ་ལག་ལེན་འཐབ་སྟེ་ πདང་e དེ་ལས་ ཨང་༢ཀྱི་རང་སྒྱུར་རྩ་གྲངས་ཚུ་རྩིས་ཏེ་ རྩིས་ཀྱི་ནང་ལུ་ ངེས་ཚིག་གསལ་རི་རི་མེད་པའི་ཨང་རྩིས་ཚུ་ ཐེར་འབུམ་བརྒྱ་གཅིག་ལས་ལྷགཔ་སྦེ་ རྩིས་རྐྱབ་སྟེ...	▁ གླ ོ ག་རིག་ཚུ་ལག་ལེན་འཐབ་སྟེ་ ▁π དང་ e ▁ དེ་ལས་ ▁ ཨང་༢ ཀ ྱི་རང་སྒྱུར་རྩ་གྲངས་ཚུ་རྩིས་ཏེ་ ▁ རྩིས་ ཀ ྱི་ནང་ལུ་ ▁ ངེས་ཚིག་གསལ་རི་རི་མེད་པའི་ཨང་རྩིས་ཚུ་ ▁ ཐེར་འབུམ་བརྒྱ་གཅིག་ལས་ལྷགཔ་སྦེ་ ▁ རྩིས་རྐྱབ་སྟེ་འདུག	▁གློག་རིག་ ཚུ་ ལག་ལེན་འཐབ་སྟེ་ ▁π དང་ e ▁དེ་ལས་ ▁ཨང་ ༢ ཀྱི་ རང་ སྒྱུར་ རྩ་ གྲངས་ ཚུ་ རྩིས་ཏེ་ ▁ རྩིས་ཀྱི་ ནང་ལུ་ ▁ངེས་ ཚིག་ གསལ་ རི་ རི་ མེད་པའི་ ཨང་ རྩིས་ ཚུ་ ▁ཐ ེར་ འབུ མ་ བརྒྱ་ གཅིག་ ལས་ ལྷག པ་སྦེ་ ▁རྩིས་ རྐྱབ་སྟེ་ འདུག
dzo_Tibt	294	3	53	8	9	1	2.6666666666666665	3.0	0.3333333333333333	1	0	0	0	7	2	0	0	སེལ་འཐུ་འབད་མི་རྣམ་གྲངས་ཆ་མཉམ་ རྟག་བརྟན་སྦེ་ བཏོན་གཏང་།	▁ སེལ་འཐུ་འབད་མི་རྣམ་གྲངས་ཆ་མཉམ་ ▁ རྟག་བརྟན་སྦེ་ ▁ བཏ ོ ན་གཏང་།	▁སེལ་འཐུ་འབད་མི་ རྣམ་གྲངས་ ཆ་མཉམ་ ▁ རྟག་ བརྟན་ སྦེ་ ▁ བཏོན་གཏང་།
dzo_Tibt	295	8	194	31	62	31	3.875	7.75	3.875	7	9	0	0	55	7	0	0	དེ་བསྒང་ ཚན་རིག་གི་འགྱུར་བ་ལུ་ བརྩོན་ཤུགས་འདི་ ཇཱོ་ཧན་ནིས་ གུ་ཏིན་བཱརཇ༼Johannes Gutenberg༽ གིས་སྒུལ་ཅན་མཛུབ་གནོན་གྱི་དཔེ་ཆའི་པར་སྐྲུན་དང་རྒྱང་ཤེལ་ དེ་ལས་ཕྲ་གཟུགས་མཐོང་ཤེལ་གསར་བཏ...	▁ དེ་བསྒང་ ▁ ཚན་རིག་གི་འགྱུར་བ་ལུ་ ▁ བརྩ ོ ན་ཤུགས་འདི་ ▁ ཇཱ ོ ་ཧན་ནིས་ ▁ གུ་ཏིན་བཱརཇ༼ Johan nes ▁Gu tenberg ༽ ▁ གིས་སྒུལ་ཅན་མཛུབ་གན ོ ན་གྱི་དཔེ་ཆའི་པར་སྐྲུན་དང་རྒྱང་ཤེལ་ ▁ དེ་ལས་ཕྲ་གཟུགས་མཐ ོ ང་ཤེལ་གསར་བཏ ོ ན་འབད་མི་ཚུ་ལས་འཐ ོ བ་ནུག	▁དེ་བསྒང་ ▁ ཚན་རིག་ གི་ འགྱུར་བ་ ལུ་ ▁ བརྩོན་ ཤུགས་ འདི་ ▁ཇ ཱོ ་ཧ ན་ ནི ས་ ▁ གུ་ ཏ ིན་ བ ཱར ཇ ༼ Johan nes ▁Gu tenberg ༽ ▁གིས་ སྒ ུལ་ ཅན་ མཛ ུབ་ ག ནོ ན་གྱི་ དཔེ་ ཆའི་ པར་ སྐ ྲ ུན་ དང་ རྒྱ ང་ ཤེ ལ་ ▁དེ་ལས་ ཕྲ ་ གཟུགས་ མཐོང་ ཤེ ལ་ གསར་ བཏོན་ འབད་མི་ ཚུ་ལས་ འཐོབ་ ནུག
dzo_Tibt	296	3	55	9	8	-1	3.0	2.6666666666666665	-0.3333333333333333	2	1	0	0	8	0	0	0	ཚིག་ཡིག་སླར་འདྲེན་གྱི་དོན་ལུ་ ལག་ལེན་འཐབ་མི་ ཀེར་ཐིག་དཔེ།	▁ ཚིག་ཡིག་སླར་འདྲེན་གྱི་ད ོ ན་ལུ་ ▁ ལག་ལེན་འཐབ་མི་ ▁ ཀ ེར་ཐིག་དཔེ།	▁ཚིག་ཡིག་ སླར་ འདྲེན་ གྱི་དོན་ལུ་ ▁ལག་ལེན་འཐབ་མི་ ▁ཀེར་ཐིག་ དཔེ །
dzo_Tibt	297	1	25	9	12	3	9.0	12.0	3.0	4	5	0	0	8	4	0	0	ཨེ་-ཨེམ་_BAR_ཀིན་ཡར་ཝན་ཌ།	▁ ཨེ་ - ཨེམ་ _ BAR _ ཀ ིན་ཡར་ཝན་ཌ།	▁ཨེ་ - ཨེམ་ _ BAR _ ཀི ན་ ཡར་ ཝ ན་ཌ །
dzo_Tibt	298	1	11	2	6	4	2.0	6.0	4.0	0	4	0	0	6	0	0	0	པི་ཡ་སེན་ཛ།	▁ པི་ཡ་སེན་ཛ།	▁པ ི་ཡ་ ས ེན་ ཛ །
dzo_Tibt	299	8	71	14	20	6	1.75	2.5	0.75	2	5	0	0	10	10	0	0	སི་རི་ཡ་ – Syria སི་རི་ཡ་ཨ་རབ་སྤྱི་མཐུན་རྒྱལ་ཁབ Syrian Arab Republic 阿拉伯叙利亚共和国	▁ སི་རི་ཡ་ ▁– ▁Syria ▁ སི་རི་ཡ་ཨ་རབ་སྤྱི་མཐུན་རྒྱལ་ཁབ ▁Syria n ▁Arab ▁Republic ▁ 阿拉伯 叙利亚 共和国	▁སི ་རི་ཡ ་ ▁– ▁Syria ▁སི ་རི་ཡ ་ ཨ་ རབ་ ས ྤྱི་མཐུན་རྒྱལ་ཁབ ▁Syria n ▁Arab ▁Republic ▁ 阿拉伯 叙利亚 共和国
dzo_Tibt	300	3	56	10	11	1	3.3333333333333335	3.6666666666666665	0.3333333333333333	1	1	0	0	11	0	0	0	རྒྱབ་སྐྱོར་མེད་མི་ ཡང་ཅིན་ ནུས་མེད་བིཊི་གཏིང་ཚད།background	▁ རྒྱབ་སྐྱ ོ ར་མེད་མི་ ▁ ཡང་ཅིན་ ▁ ནུས་མེད་བིཊི་གཏིང་ཚད། back ground	▁རྒྱབ་སྐྱོར་ མེད་ མི་ ▁ཡང་ཅིན་ ▁ནུས་མེད་ བ ིཊི་ གཏ ིང་ ཚད། background
dzo_Tibt	301	6	55	25	21	-4	4.166666666666667	3.5	-0.6666666666666666	15	6	0	0	13	8	0	0	`%s' ས་སྒོ་ གཞི་བསྟུན་ `%.255s' ལུ་: ཐོན་རིམ་རྩ་གྲོལ་མ་གཏངམ།	▁` % s ' ▁ ས་སྒ ོ ་ ▁ གཞི་བསྟུན་ ▁` % . 255 s ' ▁ ལུ་ : ▁ ཐ ོ ན་རིམ་རྩ་གྲ ོ ལ་མ་གཏངམ།	▁`% s ' ▁ས་སྒོ་ ▁གཞི་ བསྟུན་ ▁`% . 255 s ' ▁ལུ་ : ▁ ཐོན་རིམ་ རྩ་ གྲོ ལ་ མ་ གཏང མ།
dzo_Tibt	302	6	171	32	34	2	5.333333333333333	5.666666666666667	0.3333333333333333	10	1	0	0	32	2	0	0	སྣ་འཛིངས་ཀྱི་འགུལ་བརྙན་ཚུ་ གློག་རིག་ཀཱམ་པུས་ཀྲར་གྱི་ཐོག་ལས་ བཟོ་ཚུགས་ནི་ཨིནམ་དང་ འདི་བཟུམ་གྱི་འགུལ་བརྙན་ཚུ་ རྒྱང་མཐོང་དང་གློག་བརྙན་ཚུ་ནང་ལུ་ མང་སུ་མང་སུ་ལག་ལེན་འཐབ་དོ་ཡོདཔ་ཨིན།	▁ སྣ་འཛིངས་ ཀ ྱི་འགུལ་བརྙན་ཚུ་ ▁ གླ ོ ག་རིག་ ཀ ཱམ་པུས་ ཀ ྲར་གྱི་ཐ ོ ག་ལས་ ▁ བཟ ོ ་ཚུགས་ནི་ཨིནམ་དང་ ▁ འདི་བཟུམ་གྱི་འགུལ་བརྙན་ཚུ་ ▁ རྒྱང་མཐ ོ ང་དང་གླ ོ ག་བརྙན་ཚུ་ནང་ལུ་ ▁ མང་སུ་མང་སུ་ལག་ལེན་འཐབ་ད ོ ་ཡ ོ དཔ་ཨིན།	▁སྣ ་ འཛ ིང ས་ཀྱི་ འགུལ་ བརྙན་ ཚུ་ ▁གློག་རིག་ ཀཱ མ་པ ུས་ ཀྲ ར་ གྱི་ཐོག་ལས་ ▁བཟོ་ ཚུགས་ནི་ ཨིནམ་དང་ ▁འདི་བཟུམ་གྱི་ འགུལ་ བརྙན་ ཚུ་ ▁ རྒྱང་མཐོང་ དང་ གློག་བརྙན་ ཚུ་ནང་ལུ་ ▁ མང་ སུ་ མང་ སུ་ ལག་ལེན་འཐབ་ དོ་ཡོདཔ་ཨིན།
dzo_Tibt	303	8	66	14	17	3	1.75	2.125	0.375	2	2	0	0	11	6	0	0	ཡུ་ཨེསི་ལུ་ 32°N འདི་ New Mexico དང་ Texas གི་བར་ནའི་ས་མཚམས་ཆ་ཤས་ཅིག་ཨིན།	▁ ཡུ་ཨེསི་ལུ་ ▁3 2° N ▁ འདི་ ▁New ▁Mexico ▁ དང་ ▁Texas ▁ གི་བར་ནའི་ས་མཚམས་ཆ་ཤས་ཅིག་ཨིན།	▁ཡུ་ཨེས ི་ ལུ་ ▁3 2° N ▁འདི་ ▁New ▁Mexico ▁དང་ ▁Texas ▁གི་ བར ་ནའི་ ས་མཚམས་ ཆ་ཤས་ ཅིག་ཨིན།
dzo_Tibt	304	1	33	9	8	-1	9.0	8.0	-1.0	4	0	0	0	8	0	0	0	དཔེ་ཚད་ཡིག་སྣོད་བཀོལ་བསྐྱོད་པ་ཚུ།	▁ དཔེ་ཚད་ཡིག་སྣ ོ ད་བ ཀ ོ ལ་བསྐྱ ོ ད་པ་ཚུ།	▁དཔེ་ ཚད་ ཡིག་སྣོད་ བཀོ ལ་ བསྐྱོད་ པ་ ཚུ།
dzo_Tibt	305	12	207	36	47	11	3.0	3.9166666666666665	0.9166666666666666	6	4	0	0	42	5	0	0	Europeགིས་ ཧེ་མ་དང་ ད་རེས་ Americaགི་མི་སྡེ་ཆུང་ཀུ་ཚུ་ དབང་དུ་བསྡུ་བའི་བསྒང་ཡོད་མི་འདི་གིས་ སྤྱིར་བཏང་ དབང་འཛིན་ཚུ་ལུ་ ནད་གཞི་དང་ ས་ཆ་ཨརཝ་ཤོར་མི་ དེ་ལས་གནོད་འཚེ་ཚུ་ལས་བརྟེན་ཏེ་ ...	▁Europe གིས་ ▁ ཧེ་མ་དང་ ▁ ད་རེས་ ▁America གི་མི་སྡེ་ཆུང་ ཀ ུ་ཚུ་ ▁ དབང་དུ་བསྡུ་བའི་བསྒང་ཡ ོ ད་མི་འདི་གིས་ ▁ སྤྱིར་བཏང་ ▁ དབང་འཛིན་ཚུ་ལུ་ ▁ ནད་གཞི་དང་ ▁ ས་ཆ་ཨརཝ་ཤ ོ ར་མི་ ▁ དེ་ལས་གན ོ ད་འཚེ་ཚུ་ལས་བརྟེན་ཏེ་ ▁ མི་རླ ོ བས་ལེ་ཤ་སྦེ་རང་ ▁ མར་ཕབ་འགྱ ོ ་བཅུག་ནུག	▁Europe གིས་ ▁ཧེ་མ་ དང་ ▁ད་རེས་ ▁America གི་ མི་སྡེ་ ཆུང་ཀུ་ ཚུ་ ▁དབང་ དུ་ བསྡུ་ བའི་བསྒང་ ཡོད་མི་ འདི་གིས་ ▁སྤྱིར་བཏང་ ▁དབང་ འཛིན་ ཚུ་ལུ་ ▁ན ད་གཞི་ དང་ ▁ ས་ ཆ་ ཨ ར ཝ་ ཤོ ར་ མི་ ▁དེ་ལས་ གནོད་ འ ཚེ་ ཚུ་ ལས་བརྟེན་ཏེ་ ▁ མི་རློབས་ ལེ་ཤ་ སྦེ་རང་ ▁ མར་ཕབ་ འགྱོ་ བཅུག ་ནུག
dzo_Tibt	306	3	30	10	12	2	3.3333333333333335	4.0	0.6666666666666666	4	4	0	0	9	3	0	0	ཇི་སི་ཊི་མར་ ༠.༡༠ ལག་ལེན་འཐབ་དོ།	▁ ཇི་སི་ཊི་མར་ ▁ ༠ . ༡༠ ▁ ལག་ལེན་འཐབ་ད ོ །	▁ཇི་ སི་ ཊི་ མར་ ▁ ༠ . ༡ ༠ ▁ ལག་ལེན་འཐབ ་དོ།
dzo_Tibt	307	1	20	4	10	6	4.0	10.0	6.0	1	2	0	0	9	1	0	0	མིཌི་ཊོ་གི་ཞགབ་དཔྱད།	▁ མིཌི་ཊ ོ ་གི་ཞགབ་དཔྱད།	▁ མི ཌི་ ཊོ ་གི་ ཞ ག བ་ དཔྱ ད།
dzo_Tibt	308	2	26	8	6	-2	4.0	3.0	-1.0	5	2	0	0	3	3	0	0	ལས་འགུལ་མངོན་གསལ་འབད་དོ། %s	▁ ལས་འགུལ་མང ོ ན་གསལ་འབད་ད ོ ། ▁% s	▁ ལས་འགུལ་ མངོན་གསལ་འབད ་དོ། ▁% s
dzo_Tibt	309	1	16	4	10	6	4.0	10.0	6.0	2	5	0	0	10	0	0	0	ཧཱུྂ་རལ་རྒེད་འོག	▁ ཧཱུྂ་རལ་རྒེད་འ ོ ག	▁ཧ ཱ ུ ྂ ་ར ལ་ རྒ ེད་ འོ ག
dzo_Tibt	310	16	481	80	121	41	5.0	7.5625	2.5625	25	4	0	0	117	4	0	0	ཉིན་ལོག་ དེ་ཡང་ དགུན་གྱི༌ཉིན་ལྡོག་འདི་ འབྱུང་རྩིས་པའི་ལུགས་ལྟར་ ཧོར་ཟླ་བཅུ་གཅིག་པ་ དཔྱིད་ཟླ་ར་བ་སྟག་གི་ཟླཝ་འདི་ལུ་ཉིམ་ལོགཔ་ཨིན། སྤྱི་འགྲོས་ཀྱི་དབང་དུ་འབད་བ་ཅིན་ གླིང་བཞི་ལུ་ཉི་མ...	▁ ཉིན་ལ ོ ག་ ▁ དེ་ཡང་ ▁ དགུན་གྱི་ཉིན་ལྡ ོ ག་འདི་ ▁ འབྱུང་རྩིས་པའི་ལུགས་ལྟར་ ▁ ཧ ོ ར་ཟླ་བཅུ་གཅིག་པ་ ▁ དཔྱིད་ཟླ་ར་བ་སྟག་གི་ཟླཝ་འདི་ལུ་ཉིམ་ལ ོ གཔ་ཨིན། ▁ སྤྱི་འགྲ ོ ས་ ཀ ྱི་དབང་དུ་འབད་བ་ཅིན་ ▁ གླིང་བཞི་ལུ་ཉི་མ་འཆར་ནུབ་ ཀ ྱི་ ▁ དུས་མི་འདྲ་བའི་ཁྱད་པར་ཡ ོ དཔ་ལས་ ▁ ཉིན་མཚན་རིང་ཐུང་གི་ཁྱད་པར་ཡང་བརྩི་སྲ ོ ལ་ས ོ ་ས ོ ་སྦེ་ཡ ོ ད། ▁ ང་བཅས་རའི་ལྷ ོ ་ཕྱ ོ གས་འཛམ་བུ་གླིང་འདི་ནང་འབད་བ་ཅིན་ ▁ ཉི་མའི་འགྲ ོ ས་སྟངས་འདི་ ▁ ཉི་མ་ལྷ ོ ་བགྲ ོ ད་དང་བྱང་བགྲ ོ ད་ ཀ ྱི་རིམ་པ་གཉིས་ཡ ོ ད་མི་འདི་ ▁ ཁྱིམ་བཅུ་གཉིས་ ཀ ྱི་ཆགས་གནས་དང་འཁྲིལ་ཏེ་ ▁ བརྒལ་བགྲ ོ ད་ ཀ ྱི་དབང་ལས་ ▁ ཉིན་མཚན་རིང་ཐུང་སྦེ་འགྱ ོ ཝ་ཨིན།	▁ཉི ན་ ལོག་ ▁དེ་ཡང་ ▁ དགུ ན་གྱི་ ཉི ན་ ལྡ ོག་ འདི་ ▁འབྱུང་ རྩིས་ པའི་ ལུགས་ ལྟ ར་ ▁ཧ ོར་ ཟླ་ བཅུ་ གཅིག་ པ་ ▁ དཔྱ ིད་ ཟླ་ ར་བ་ སྟ ག་གི་ ཟླ ཝ་ འདི་ལུ་ ཉི མ་ ལོག པ་ཨིན། ▁སྤྱི་ འགྲོ ས་ཀྱི་ དབང་ དུ་ འབད་བ་ཅིན་ ▁ གླིང་ བཞི་ ལུ་ ཉི ་མ་ འཆར་ ནུབ་ ཀྱི་ ▁དུས་ མི་ འདྲ་ བའི་ ཁྱད་པར་ ཡོདཔ་ལས་ ▁ཉི ན་ མཚན་ རིང་ ཐུང་ གི་ ཁྱད་པར་ ཡང་ བརྩི་ སྲོལ་ སོ་སོ་ སྦེ་ ཡོད། ▁ང་བཅས་རའི་ ལྷོ་ཕྱོགས་ འཛ མ་ བུ་ གླིང་ འདི་ནང་ འབད་བ་ཅིན་
dzo_Tibt	311	1	56	6	15	9	6.0	15.0	9.0	2	2	0	0	15	0	0	0	ཨེབ་རྟགས་ནང་པོཔ་ཨཔས་ཁ་ཕྱེ་ནི་ཚབ་ལུ་ཝིན་ཌོ་གསརཔ་ཚུ་ཁ་ཕྱེ།	▁ ཨེབ་རྟགས་ནང་པ ོ པ་ཨཔས་ཁ་ཕྱེ་ནི་ཚབ་ལུ་ཝིན་ཌ ོ ་གསརཔ་ཚུ་ཁ་ཕྱེ།	▁ཨེབ་ རྟགས་ ནང་ པོ པ་ ཨ པ ས་ ཁ་ཕྱེ་ ནི་ ཚབ་ལུ་ ཝིན་ཌོ་ གསརཔ་ ཚུ་ ཁ་ཕྱེ།
dzo_Tibt	312	3	54	12	10	-2	4.0	3.3333333333333335	-0.6666666666666666	3	1	0	0	9	1	0	0	སྣོད་འཛིན་ཅིག་ནང་ རྣམ་གྲངས་ཀྱི་གྱངས་ཁ་ ནམ་སྟོན་ནི་ཨིན་ན།	▁ སྣ ོ ད་འཛིན་ཅིག་ནང་ ▁ རྣམ་གྲངས་ ཀ ྱི་གྱངས་ཁ་ ▁ ནམ་སྟ ོ ན་ནི་ཨིན་ན།	▁སྣོད་འཛིན་ ཅིག་ནང་ ▁རྣམ་གྲངས་ ཀྱི་ གྱངས་ཁ་ ▁ ནམ་ སྟོན་ ནི་ཨིན་ན །
dzo_Tibt	313	1	34	7	4	-3	7.0	4.0	-3.0	4	0	0	0	4	0	0	0	བཀོད་ལམ་མིང་དཔྱད་འབད་ནི་ལུ་འཛོལ་བ།	▁ བ ཀ ོ ད་ལམ་མིང་དཔྱད་འབད་ནི་ལུ་འཛ ོ ལ་བ།	▁བཀོད་ ལམ་ མིང་དཔྱད་འབད ་ནི་ལུ་འཛོལ་བ།
dzo_Tibt	314	1	22	6	5	-1	6.0	5.0	-1.0	3	0	0	0	5	0	0	0	ཨོཕ་ཤོག་ལེབ་མཐུད་བྱེད་	▁ ཨ ོ ཕ་ཤ ོ ག་ལེབ་མཐུད་བྱེད་	▁ཨོ ཕ་ ཤོག་ལེབ་ མཐུད་ བྱེད་
dzo_Tibt	315	1	18	6	8	2	6.0	8.0	2.0	4	3	0	0	6	2	0	0	ངེས་ཚིག་དང་པམ།(_F)	▁ ངེས་ཚིག་དང་པམ། ( _ F )	▁ངེས་ ཚིག་ དང་ པ མ། (_ F )
dzo_Tibt	316	2	39	8	11	3	4.0	5.5	1.5	2	1	0	0	10	1	0	0	བཤུད་སྒྲོམ་གུ་ མཉམ་སྦྲགས་ཡོད་པའི་པེ་ནཱལ།	▁ བཤུད་སྒྲ ོ མ་གུ་ ▁ མཉམ་སྦྲགས་ཡ ོ ད་པའི་པེ་ནཱལ།	▁ བཤུད་ སྒྲོམ་ གུ་ ▁མཉམ་ སྦྲགས་ ཡོད་པའི་ པེ ་ ནཱ ལ།
dzo_Tibt	317	1	10	2	3	1	2.0	3.0	1.0	0	0	0	0	3	0	0	0	ཚད་ཐིག་ཚུ།	▁ ཚད་ཐིག་ཚུ།	▁ཚད་ ཐིག་ ཚུ།
dzo_Tibt	318	2	26	5	10	5	2.5	5.0	2.5	1	0	0	0	9	1	0	0	ཨེསི་ཊི་ ཀིཊིསི་དང་ནེ་བིསི་	▁ ཨེསི་ཊི་ ▁ ཀ ིཊིསི་དང་ནེ་བིསི་	▁ཨེསི་ ཊི་ ▁ ཀི ཊི སི་ དང་ ནེ ་བི སི་
dzo_Tibt	319	3	56	13	15	2	4.333333333333333	5.0	0.6666666666666666	5	0	0	0	14	1	0	0	ང་བཅས་ཌི་དང་ཌི་ བཀོག་བཞག་གི་དོན་ལུ་ གཙོ་དམིགས་འབད་ག་མ་འབད།	▁ ང་བཅས་ཌི་དང་ཌི་ ▁ བ ཀ ོ ག་བཞག་གི་ད ོ ན་ལུ་ ▁ གཙ ོ ་དམིགས་འབད་ག་མ་འབད།	▁ང་བཅས་ ཌི་ དང་ ཌི་ ▁བཀ ོག་ བཞག་ གི་དོན་ལུ་ ▁ གཙོ་ དམིགས་ འབད་ ག་ མ་ འབད།
dzo_Tibt	320	1	24	4	8	4	4.0	8.0	4.0	1	3	0	0	8	0	0	0	ཧྲལ་གཏང་དཀར་ཆག་རྣམ་གྲངས།	▁ ཧྲལ་གཏང་ད ཀ ར་ཆག་རྣམ་གྲངས།	▁ཧ ྲ ལ་ གཏང་ དཀར་ཆག་ རྣམ་ གྲངས །
dzo_Tibt	321	1	41	6	12	6	6.0	12.0	6.0	4	4	0	0	7	5	0	0	འདྲེན་འཕྲུལ་དེ་ལྡེ་མིག་བརྐྱབ་མི་ཚུགས་(%s)	▁ འདྲེན་འཕྲུལ་དེ་ལྡེ་མིག་བརྐྱབ་མི་ཚུགས་ ( % s )	▁ འདྲེན་ འཕྲུལ་ དེ་ ལྡེ་མིག་ བརྐྱབ་ མི་ ཚུགས་ ( % s )
dzo_Tibt	322	2	45	6	6	0	3.0	3.0	0.0	1	0	0	0	6	0	0	0	སི་ཨེམ་ཨེསི་འཕྲིན་དོན་ གསར་བསྐྲུན་འབད་མི་ཚུགས།	▁ སི་ཨེམ་ཨེསི་འཕྲིན་ད ོ ན་ ▁ གསར་བསྐྲུན་འབད་མི་ཚུགས།	▁སི་ ཨེམ་ཨེ སི་ འཕྲིན་དོན་ ▁གསར་བསྐྲུན་འབད ་མི་ཚུགས།
dzo_Tibt	323	1	29	4	9	5	4.0	9.0	5.0	1	1	0	0	8	1	0	0	བཤུད་བྱེད་ཀྱི་རིང་ཚད་ཉུང་མཐའ།	▁ བཤུད་བྱེད་ ཀ ྱི་རིང་ཚད་ཉུང་མཐའ།	▁ བཤུད་ བྱེད་ ཀྱི་ རིང་ ཚད་ ཉུང་ མཐའ །
dzo_Tibt	324	1	14	4	7	3	4.0	7.0	3.0	2	2	0	0	7	0	0	0	ཨོ་རེནཇི་བཱརག།	▁ ཨ ོ ་རེནཇི་བཱརག།	▁ཨོ་ རེ ན ཇི་ བ ཱར ག།
dzo_Tibt	325	2	37	11	10	-1	5.5	5.0	-0.5	4	3	0	0	6	4	0	0	ཀེར་ཕྲང་གནས་སའི་དོན་ལས་ GtkAdjustment།	▁ ཀ ེར་ཕྲང་གནས་སའི་ད ོ ན་ལས་ ▁G tk Ad just ment །	▁ཀེར་ཕྲང་ གནས་ སའི་ དོན་ལས་ ▁G tk A djust ment །
dzo_Tibt	326	3	64	10	8	-2	3.3333333333333335	2.6666666666666665	-0.6666666666666666	2	0	0	0	8	0	0	0	ལག་ཆས་ཕྲ་རིང་སྟོན། ལག་ཆས་ཕྲ་རིང་ཚུ་གི་དོན་ལུ་ ཚད་ལྡན་གྱི་གདམ་ཁ་ཅིག	▁ ལག་ཆས་ཕྲ་རིང་སྟ ོ ན། ▁ ལག་ཆས་ཕྲ་རིང་ཚུ་གི་ད ོ ན་ལུ་ ▁ ཚད་ལྡན་གྱི་གདམ་ཁ་ཅིག	▁ལག་ཆས་ཕྲ་རིང་ སྟོན། ▁ལག་ཆས་ཕྲ་རིང་ ཚུ་གི་དོན་ལུ་ ▁ཚད་ ལྡན་གྱི་ གདམ་ཁ་ ཅིག
dzo_Tibt	327	4	76	12	14	2	3.0	3.5	0.5	2	0	0	0	13	1	0	0	རེ་བ་མེད་པའི་ འཛོལ་བ་ཅིག་ལུ་བརྟེན་ཏེ་ ད་ལྟོ་ནའུ་ཊི་ལཱསི་ ལག་ལེན་འཐབ་མི་བཏུབ་པས།	▁ རེ་བ་མེད་པའི་ ▁ འཛ ོ ལ་བ་ཅིག་ལུ་བརྟེན་ཏེ་ ▁ ད་ལྟ ོ ་ནའུ་ཊི་ལཱསི་ ▁ ལག་ལེན་འཐབ་མི་བཏུབ་པས།	▁ རེ་བ་ མེད་པའི་ ▁འཛོལ་བ་ ཅིག་ ལུ་བརྟེན་ཏེ་ ▁ད་ལྟོ་ ནའ ུ་ཊ ི་ལ ཱསི་ ▁ལག་ལེན་འཐབ་མི་ བཏུབ་ པས།
dzo_Tibt	328	2	34	13	10	-3	6.5	5.0	-1.5	5	3	0	0	5	5	0	0	རྣམ་འགྱུར་_BAR_ ལྕོགས་མིན་བཟོ་ཡོདཔ་	▁ རྣམ་འགྱུར་ _ BAR _ ▁ ལྕ ོ གས་མིན་བཟ ོ ་ཡ ོ དཔ་	▁ རྣམ་ འགྱུར་ _ BAR _ ▁ ལྕོགས་མིན་བཟོ ་ ཡོདཔ་
dzo_Tibt	329	2	30	10	9	-1	5.0	4.5	-0.5	6	3	0	0	6	3	0	0	གྲུ་བཞི་ནར་མོ་ སེལ་འཐུ་འབད།(_R)	▁ གྲུ་བཞི་ནར་མ ོ ་ ▁ སེལ་འཐུ་འབད། ( _ R )	▁ གྲུ་བཞི་ ན ར་ མོ་ ▁སེལ་འཐུ་འབད། (_ R )
dzo_Tibt	330	4	70	13	14	1	3.25	3.5	0.25	3	3	0	0	13	1	0	0	ག་ལས་སྐོར་རུང ཁྱོད་ མིང་འདི་ལག་ལེན་འཐབ་སྟེ་ གཟུགས་བརྙན་འདི་སྲུང་ནི་ཨིན་ན?	▁ ག་ལས་སྐ ོ ར་རུང ▁ ཁྱ ོ ད་ ▁ མིང་འདི་ལག་ལེན་འཐབ་སྟེ་ ▁ གཟུགས་བརྙན་འདི་སྲུང་ནི་ཨིན་ན ?	▁ག ་ལས་ སྐོར་ རུ ང ▁ཁྱོད་ ▁མིང་ འདི་ ལག་ལེན་འཐབ་སྟེ་ ▁གཟུགས་བརྙན་ འདི་ སྲུང་ ནི་ཨིན་ན ?
dzo_Tibt	331	7	76	22	33	11	3.142857142857143	4.714285714285714	1.5714285714285714	8	10	0	0	25	8	0	0	ཁ་ལི་ཌོ་ནི་ཡ་གསར་པ་ – ཁ་ལི་ཌོ་ནི་ཡ་གསར་པ ཧྥ་རན་སིའི་རྒྱལ་ཁོངས New Caledonia 新喀里多尼亚	▁ ཁ་ལི་ཌ ོ ་ནི་ཡ་གསར་པ་ ▁– ▁ ཁ་ལི་ཌ ོ ་ནི་ཡ་གསར་པ ▁ ཧྥ་རན་སིའི་རྒྱལ་ཁ ོ ངས ▁New ▁Cale do nia ▁新 喀 里 多 尼亚	▁ཁ་ ལི་ ཌ ོ་ ནི་ ཡ་ གསར་ པ་ ▁– ▁ཁ་ ལི་ ཌ ོ་ ནི་ ཡ་ གསར་ པ ▁ཧ ྥ ་ར ན་ སི འི་ རྒྱལ་ ཁོངས ▁New ▁Cal edonia ▁新 喀 里 多 尼亚
